uuid,story,room_index,n_planes,n_oblique_raw,raw_majority_class,pipeline_class,raw_vs_pipeline_agrees,incl_p50_deg,classification_counts
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,18,2,1,flat,flat,True,20.9,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,19,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,20,3,1,flat,flat,True,0.0,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,23,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,27,9,5,oblique,flat,False,6.43,"{""flat_matched"": 4, ""oblique_covered_by_flat"": 5}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,28,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
21af2a12-2a29-44b5-b703-fbaa208996e9,1,6,4,3,oblique,mixed,False,39.53,"{""flat_matched"": 1, ""oblique_matched"": 3}"
21af2a12-2a29-44b5-b703-fbaa208996e9,1,7,6,5,oblique,mixed,False,41.67,"{""flat_matched"": 1, ""oblique_matched"": 4, ""near_vertical_skip"": 1}"
21af2a12-2a29-44b5-b703-fbaa208996e9,1,8,5,4,oblique,mixed,False,59.99,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 3, ""oblique_wrong_orientation"": 1}"
21af2a12-2a29-44b5-b703-fbaa208996e9,1,9,10,9,oblique,mixed,False,41.29,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 7, ""oblique_matched"": 1, ""oblique_wrong_orientation"": 1}"
21af2a12-2a29-44b5-b703-fbaa208996e9,1,10,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,1,0,2,1,flat,mixed,False,23.5,"{""flat_matched"": 1, ""oblique_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,1,1,5,4,oblique,mixed,False,37.15,"{""flat_matched"": 1, ""oblique_matched"": 3, ""oblique_wrong_orientation"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,1,2,2,1,flat,mixed,False,25.46,"{""flat_matched"": 1, ""oblique_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,1,3,2,1,flat,mixed,False,25.77,"{""flat_matched"": 1, ""oblique_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,13,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2388d90c-8cc9-4cca-b232-d658e184074d,0,14,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,3,5,4,oblique,flat,False,49.74,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 4}"
23cbb422-ada0-454d-8f91-30888256960d,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
23cbb422-ada0-454d-8f91-30888256960d,0,8,4,3,oblique,flat,False,6.73,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 3}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,1,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
287808db-3826-4351-b9a1-6f9831bdc870,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
287808db-3826-4351-b9a1-6f9831bdc870,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
287808db-3826-4351-b9a1-6f9831bdc870,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
287808db-3826-4351-b9a1-6f9831bdc870,2,5,7,6,oblique,mixed,False,38.96,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 2, ""oblique_matched"": 4}"
287808db-3826-4351-b9a1-6f9831bdc870,2,7,2,1,flat,mixed,False,20.76,"{""flat_matched"": 1, ""oblique_matched"": 1}"
287808db-3826-4351-b9a1-6f9831bdc870,3,8,7,5,oblique,flat,False,36.1,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 5}"
287808db-3826-4351-b9a1-6f9831bdc870,3,9,3,2,oblique,flat,False,41.45,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
287808db-3826-4351-b9a1-6f9831bdc870,3,10,2,1,flat,flat,True,4.39,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,6,1,0,flat,flat,True,1.46,"{""flat_matched"": 1}"
294c5209-06ff-47ae-841b-e7e973b3699e,0,7,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,5,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,6,4,3,oblique,mixed,False,33.88,"{""flat_matched"": 1, ""oblique_matched"": 3}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,7,2,1,flat,mixed,False,18.98,"{""flat_matched"": 1, ""oblique_matched"": 1}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,8,2,1,flat,mixed,False,18.6,"{""flat_matched"": 1, ""oblique_matched"": 1}"
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,9,2,1,flat,mixed,False,19.16,"{""flat_matched"": 1, ""oblique_matched"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,0,2,1,flat,flat,True,14.3,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,6,3,2,oblique,flat,False,13.7,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2de0ff98-b554-446b-a501-b9fab4577f5a,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,3,4,0,flat,flat,True,0.0,"{""flat_matched"": 4}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,1,0,4,2,flat,flat,True,3.38,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 2}"
2f382701-addb-48a5-8749-0e8e7f988a10,1,1,10,6,oblique,flat,False,6.34,"{""flat_matched"": 4, ""oblique_covered_by_flat"": 6}"
2f382701-addb-48a5-8749-0e8e7f988a10,1,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,1,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,0,6,6,5,oblique,flat,False,49.98,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 4, ""near_vertical_skip"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,2,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,2,8,2,1,flat,mixed,False,24.07,"{""flat_matched"": 1, ""oblique_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,2,9,2,1,flat,mixed,False,23.75,"{""flat_matched"": 1, ""oblique_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,2,10,4,3,oblique,mixed,False,41.51,"{""flat_matched"": 1, ""oblique_matched"": 3}"
2f382701-addb-48a5-8749-0e8e7f988a10,2,11,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
2f382701-addb-48a5-8749-0e8e7f988a10,2,12,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
3297bc28-5d39-4358-bd2e-0f1183cae489,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3297bc28-5d39-4358-bd2e-0f1183cae489,1,5,8,8,oblique,flat,False,38.7,"{""oblique_covered_by_flat"": 8}"
3297bc28-5d39-4358-bd2e-0f1183cae489,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3297bc28-5d39-4358-bd2e-0f1183cae489,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3297bc28-5d39-4358-bd2e-0f1183cae489,1,8,2,1,flat,flat,True,3.64,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
3297bc28-5d39-4358-bd2e-0f1183cae489,2,9,3,1,flat,mixed,False,0.0,"{""flat_matched"": 2, ""oblique_matched"": 1}"
3297bc28-5d39-4358-bd2e-0f1183cae489,2,11,5,3,oblique,mixed,False,6.91,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 2}"
3297bc28-5d39-4358-bd2e-0f1183cae489,2,12,6,4,oblique,mixed,False,32.91,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 3}"
3297bc28-5d39-4358-bd2e-0f1183cae489,2,13,4,2,flat,mixed,False,26.84,"{""flat_matched"": 2, ""oblique_matched"": 2}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,4,2,1,flat,flat,True,18.8,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,5,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,7,5,3,oblique,flat,False,14.13,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 3}"
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,3,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
37e9355f-29a7-4303-abae-240c55df13e4,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
37e9355f-29a7-4303-abae-240c55df13e4,0,9,5,3,oblique,flat,False,10.45,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 3}"
37e9355f-29a7-4303-abae-240c55df13e4,0,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
38158927-652c-4d01-9aa3-770956648d85,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
38158927-652c-4d01-9aa3-770956648d85,1,5,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
38158927-652c-4d01-9aa3-770956648d85,1,6,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
38158927-652c-4d01-9aa3-770956648d85,1,7,2,2,oblique,mixed,False,42.34,"{""oblique_matched"": 2}"
38158927-652c-4d01-9aa3-770956648d85,1,8,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
38158927-652c-4d01-9aa3-770956648d85,1,9,3,3,oblique,mixed,False,41.28,"{""oblique_matched"": 3}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,6,2,1,flat,oblique,False,23.79,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,7,4,3,oblique,oblique,True,48.09,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 3}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,10,2,1,flat,oblique,False,24.88,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,11,5,4,oblique,oblique,True,44.91,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 3, ""oblique_wrong_orientation"": 1}"
3a034c99-8986-4749-aedb-0a5a04ea803f,1,0,2,1,flat,mixed,False,21.43,"{""flat_matched"": 1, ""oblique_matched"": 1}"
3a034c99-8986-4749-aedb-0a5a04ea803f,1,1,2,1,flat,mixed,False,21.82,"{""flat_matched"": 1, ""oblique_matched"": 1}"
3a034c99-8986-4749-aedb-0a5a04ea803f,1,2,2,1,flat,mixed,False,21.61,"{""flat_matched"": 1, ""oblique_matched"": 1}"
3a034c99-8986-4749-aedb-0a5a04ea803f,1,3,2,1,flat,mixed,False,21.81,"{""flat_matched"": 1, ""oblique_matched"": 1}"
3a034c99-8986-4749-aedb-0a5a04ea803f,1,4,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,0,7,6,oblique,mixed,False,38.96,"{""flat_matched"": 1, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 1}"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,1,7,6,oblique,mixed,False,21.38,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 3, ""oblique_matched"": 3}"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,2,5,4,oblique,mixed,False,44.45,"{""flat_matched"": 1, ""oblique_matched"": 4}"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,3,7,6,oblique,mixed,False,42.93,"{""flat_matched"": 1, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 1}"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,2,2,1,flat,flat,True,10.02,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,6,8,3,flat,flat,True,0.0,"{""flat_matched"": 5, ""oblique_covered_by_flat"": 3}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,7,2,1,flat,mixed,False,23.8,"{""flat_matched"": 1, ""oblique_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,8,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,9,3,2,oblique,mixed,False,47.12,"{""flat_matched"": 1, ""oblique_matched"": 2}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,10,2,1,flat,mixed,False,24.33,"{""flat_matched"": 1, ""oblique_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,11,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,12,4,2,flat,mixed,False,23.84,"{""flat_matched"": 2, ""oblique_matched"": 2}"
3e378d10-6d7f-451c-b5e8-705731e6f37e,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,5,11,9,oblique,oblique,True,34.99,"{""flat_covered_by_oblique"": 2, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 4}"
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,6,1,1,oblique,oblique,True,38.82,"{""oblique_matched"": 1}"
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,7,11,10,oblique,oblique,True,40.27,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 7, ""oblique_wrong_orientation"": 3}"
